week_number,start_date,start_time,type,name,distance,moving_time,elapsed_time,average_speed,max_speed,total_elevation_gain,average_heartrate,max_heartrate,average_cadence,average_temp,pr_count,average_watts,total_photo_count,achievement_count,kudos_count,comment_count,athlete_count,start_latlng,end_latlng,map.id,map.summary_polyline,date,month
26,2021-06-28,15:30:23,Ride,Afternoon Ride,19.7697,43.93333333333333,46.833333333333336,27.0,46.800000000000004,101.7,132.2,170.0,,24.0,0,123.8,0,3,23,0,1,"[53.309923, -6.359926]","[53.338797, -6.552365]",a5543084289,_bkdIpdye@CPMTs@r@y@h@a@d@y@n@ULW@WMi@g@k@]a@Qm@IYSOYmAeEU_@e@e@CO@OFMj@g@n@oAtGqPlBoFf@gBVwANc@FCFBFHT`AXl@bAdBhDxErBrB`BfAz@~@x@bARZZr@b@tAl@tC`A`DjGfQfAhD~@fDbAvDd@~Bv@fDl@`Dv@lDtAxFj@jBdFlNn@vB\z@Zd@pA~CrCfFrB~DfAjCt@`Cv@rCl@vCV~AhHng@|@nH@XX~Bn@tDbCnLn@tDjBnNRpAxGvg@dBzLZjC`@jCDh@?h@G^Qn@cA`CuAvCmAbCuA~BcCvDeElFQ`@S|@U\u@Xs@b@wB`BaC`B}CbBsB|@aCz@wFpAoAb@iAt@s@x@_@h@K^KxAId@O\q@`A{GvQIl@@bBEVIT{@tA}BfGiAzByAxBeBfB{AbAiAh@mBl@}ATUVYx@YZMF}AUyHg@kCG{CBiE^sCd@oCt@}Ah@{Ap@eCpAwA|@qCnBgElDkGdES\GPEh@?TDj@t@pDn@tDd@jFXtA?n@EhABn@fAjWHnGDn@Ar@MjA_@rGWhCc@lHO`DMrHIhCGt@OpAYhBUhAa@|AyAhE{@`ES~BQtGSfDUzA_AhEc@|CQnBq@lJEz@JX~@r@t@x@h@v@b@~@Xr@j@lBx@fDrArDXdAP~A\pFb@tFRbB^pBzAxFJf@TvBRjGFnLFdBJnALv@Z`AxAbD`AhDd@pBJpACtIDpBZlBxBrGLl@Fr@DlAFfHB`BRtBX|Ah@|Bh@fBp@dBt@~ApEbHFLBN?PENIJWNcAT[RyBbCe@^wBlAuBhBgAjAOT[r@cBfFSv@I\]`DKpCCtCW~JAxDD|EX~ITpKQvEAtCJpDIvAe@lCQrAGz@@ZBZLt@fFlS|BpJ`@xARx@ALQf@_NtWkAlAyGzFi@l@e@x@aCvGw@nA}@bA[d@aC~EmA|B}@rA{AnBcAv@MNkAdCk@v@wAbBo@b@a@PeCn@gInCeUfHmBDo@JaJNi@Hs@\kAx@a@`@a@j@k@rAyGhRgDdJiCtHK`@Il@W\u@rBMj@@^HZ`ArAP\z@~BfEhKvBlEbCzDh@`A^`ATr@XlAPlAVjCDjACjBShCOx@MPI@QCiAo@]GyBPsHJSHgBlAYd@M\Sv@KlA?v@JrCC\ELOJw@GMPET@NNB,2021-06-28,6
26,2021-06-28,07:29:08,Ride,Morning Ride,19.7733,44.86666666666667,45.81666666666667,26.442,48.24,97.0,120.9,180.0,,18.0,0,117.2,0,0,26,0,1,"[53.33883, -6.552214]","[53.309985, -6.359887]",a5541418257,uvpdIjv~f@?GFWLC|@@NK@]GwCHqBLoABMTa@b@i@d@a@~@c@HCfAC|@@dBCzAInAQX?VDXLt@h@PBLMNy@HaADeAAaDQgCi@{Cg@wASe@eDqFsB{DqDqI]}Ac@oAg@iAwAwBEQAUHi@Tu@f@mAvDoKpBaFdAeD`DwItBkGn@sAdAsAfBmALEz@E|HMhA@tACv@O~EoApB{@dN{EbH}BpAk@lBsBt@uAJi@HgANa@t@@\Kl@q@|A{Bl@_A~CmGl@iAvAeBr@kAxAaETk@p@kAnAwAhDsCfAeAb@WpDoGzDsH|CoG?e@Ee@oDgOkE{PYuAEq@@s@Do@x@aGBk@MuEDmDJkDC_CUmIWyH@kIJqEJwCNeH^eEPgAfBkFl@}A`AiAxBsBt@m@|Ay@jAiApA{Az@_@XGPU?_@Ug@qDkF}@gBcAmCSo@q@sCe@uCMyBGuHQsCGc@Qo@eBcFYsAGg@GkADwC?aCE{C]qBw@uCY}@gA_Co@qBIk@OwBEeBG_LOuEMsA[oBeBmGa@oCu@{IWqDMgASeAk@gBs@aCaAsDSq@m@uAo@gAe@o@g@c@qAs@I[\sEv@sJp@yDbAsEXoCVmIBm@VqBP_Aj@uBnAwDt@{C^mCTyD\iQX}DLsAf@qGLmCAoANeBAeCiAwXGwAUyA@wBCi@c@{De@kCeBuHAU@]F]NURQrFgD~@o@fG{EfBiAjAs@hB{@lAi@pAe@jBi@xBg@bDe@lBOxCIzCBlIb@XITUR]VSLE~AQnB[XIzAo@jBoAlAoA|@kA^o@z@aBfAmC~@oCFs@EmAHo@JYr@y@h@mAzFmOFe@@yA@WDWPc@`A_AhAoA|AkAfAc@`FeAt@Sf@QpCkArBcA`EeCbBoArAgAFKVcAN]TSn@[|BkCzAqBxAuBjAoBpA_CtB}Ed@qAVcBB_A?k@Ci@I}@wFma@qG}e@k@yD}DyQe@kCUeBk@iHW{ByB}NcC}P{@{Ey@iDmAyDi@yAcByDeBcDS[Sk@k@cA_BsDYaAuEqM{A_Fw@qCmDcOUmAqAwFsBqHaBeFuDoK{CiI}@{CUk@eA{AaAiAuAkAwAwA_EmFs@eAwAsCIIGASPgBhGeA|CuBjFeExKCh@?VVtA~@fDFLHHVNfAZv@f@x@^VCxCqBvA{ABQAGCB,2021-06-28,6
26,2021-06-27,14:29:39,Walk,Afternoon Walk,7.0353,75.21666666666667,75.98333333333333,5.6124,16.2,103.0,102.1,120.0,60.5,26.0,0,,1,0,20,2,1,"[53.338755, -6.552063]","[53.338782, -6.55234]",a5538312942,evpdIlu~f@NILCRDJG@QMw@CkBCS@MCe@Lu@Tk@R}@Ta@\a@b@c@RKLKV_@HI`@BjAVXDTGX?JUH]F{@Nk@t@{@Rk@LQxAuId@}BFCHH?YGa@Y}@}A_C]y@g@uAW]M]S[SOS[KKWq@U_@M]Me@[_Ao@yB]i@Yu@y@uA]w@a@s@SKQOoAqAMIK@_As@WOq@q@e@m@g@]e@q@QIy@m@eAkAYO]EcAkAo@e@OSi@e@uA_Be@e@U]UWo@a@kAeA}@eAs@s@U[y@w@KOcAy@U[o@m@s@k@aA_AcAmAi@g@_@WiAoAm@i@WQq@w@qAmAYg@c@eAq@oASq@k@qAi@{@m@qBEkA[QSWUa@a@kAEYO]a@u@_AmASOQBa@We@IQK]g@GUOUIYE@Qq@K?EIi@yAA?}BsF[cA_@u@K_@BKDGVOb@o@TOdAc@h@OdAs@XIhA?l@Md@Y`@a@NGfAMn@MJELUHa@FIZKLA`Ai@NCrAe@RQX]NGPYZ[\O`@[Xa@`@QVBLH|@hB`@vC`@nBXhATnCFlCHfA@zBJjAHbCFj@DfALhA^vAABXr@VXJTPx@l@nBRx@Hf@l@rBXn@`@p@h@hA`@p@P`@Nn@FJL|@AHFn@Hj@CFHJLn@JfAd@`CXf@Rf@VnAf@tAFNHJ`@hAXf@b@dBRb@Px@r@~BPnADlANr@^^X\P@VJTPRFhA|AVVND`@\Rb@V\b@Pl@b@N@Rf@LNRLLRFXLFVRn@PDNR\HDLGJBPPJTRNLPLh@JRTn@\PDLNXF^Tl@Ll@VZXj@Vr@`@l@NnARd@Nn@DFDp@PX~@bAZL^bB`@h@XVJPLVRt@T`@ACKAMXU~@E`@a@bC]tAe@vCYn@g@d@KVOb@Iv@Ib@KNSJaBEw@MQBU^k@\{@p@k@dAMNMr@GrAHnCAb@D^GVSNSDKAKRCVDD,2021-06-27,6
26,2021-06-27,08:35:29,Ride,Morning Ride,103.945,248.08333333333334,320.51666666666665,25.1388,54.72,1015.0,136.0,177.0,,19.0,12,129.9,0,36,41,0,5,"[53.338876, -6.552192]","[53.338768, -6.552362]",a5537610547,}vpdIfv~f@|AKbB|HcChSaNeMs@f@k[zhAk@nT`@vWqUhNx@vI|ErRuJdd@jDlFpBlNs@nHp@xGmDfOe@lNyCtYmFv`@oF|NeA|JoDzKBhh@yGr[gA`R|Fbf@{BvSrAfVdErZ|Izg@nG|VAhPnEvu@dO~z@dB~v@rHhkAbWfoBoFbn@i`@zwBkUtwAy@x@vnAmLji@qKheFtGbeBcdA`ScPv_@ug@l]{`B~@c@dCqK`M_PtLon@]kGeAeCbFaa@|JmYfEeTxEyDn]qBbO}LrEmc@p@cVrTaR`AgGnIiImHmp@lRmBx@o]vBqHlKkv@`F}h@zHac@}A_Te@_QpAaF[wEwEoHoA}L}CaMqGmMYwKyFk^gCsEgEe@KaH{K}PwQon@OkT}@sO}J_PkO{h@cBwXReTcC{ItAyGQ{MyIi^kCwTmGsKqG{e@`FiHdIs[xK_IhKsLDsCkCsLsGqKbC}ZvPwu@|KoZfTe_A|YfVlNv[dMz^hQqRrEgIr@wJ|T}~@pGqSvT{kAtCi_@bC_N~IuSpKgQ`HkH]eIxj@gTzHkNjH_IlHuPhO]|^nKlhAtApNlDpW[fIpF`BsEtKsNnQgv@SsHsByDvCoGGuMzBuSyCmM}GaHsFyOk@mKn@kPPqb@~AiKjPeXnKyF|DgFxZaEdLqJ~FoItHnKtIiGfNyOxSgAbGdA|FxEhBzDtDjVxIzPlXnt@vJh_@BbGuA~JgKtRsFbS}@pYdEbl@sAbpBdDtXdBte@OrUoJhp@qFzP{DtVuBfSsIxKkEdQ}RbMgPy@kWkVcM}AcK`]yDnTiDhIkCpBuWaG_BgDwBiMsQlMfDtSwA~JtBzDnB~PtChFmAbLhKnNxQ~b@vF~IfAD_AZgEgEoSah@_CuBIrRgKjc@uItW}Ejd@kK`WsKfRiC|B_F^i_@}Ys\jIoGjEsRdG_DbEuFl`@yC~J}Z~]wHpQ|C`IbBxJ~GfcAiFfY`Nj`BFnHcDbYqBbLqEjLwJjTuJdOsDtOyCnZyL~[yJfd@}O|[wJ`JkKnS}FlHePlChBhHeA|B]rJs_@sGiKPg`@|Iya@xWeNo@kQfBe[}Cv@a`@{IuK}MkV_GuAwL`AcU{Ncz@_FsZ}L{W_NcLkT}\oc@gGuEeQwTuEcC}AmFsGiB_HaHuCsEm@gJcKaH}Vcc@eUwYyErHcEk@oCkDuC{J}QkPeNqIe]yKcMCqJtFsJZyDq]m@wQtCaq@sAeJiPaWZyMpBmLsCySyCqLoN{UmUur@{LwW{MiPtC_TsAgHwAZ,2021-06-27,6
25,2021-06-26,09:12:01,Ride,Morning Ride,49.1035,118.18333333333334,118.18333333333334,24.93,52.2,639.0,104.9,150.0,,15.0,2,148.3,0,5,23,0,1,"[53.336543, -6.543255]","[53.338844, -6.552363]",a5530821438,khpdIj~|f@_DcIaAcDcCmEAe@`Vep@hCmDzBiA`OS`b@_N|C_BtBkCn@iD`BY`DyEvEgJlCqD`BqEnA_CrJyIvXqi@~@mApAIt_@rHdEvAdIvEbAHr@_@r@kAvA_DbAoHp@kBbBiB|GkF|HsIb@{Be@aBg@}E]mMr@kc@TiCxB}HnBmEjIqD~DmGd@mB~DsVrAi\hBoSHgJPwDd@oDfCwKNoFjB_BxFwTxBwE^eBlHkMnBuBnCeBnJmAnBk@lEmDjA{ABs@a@uG^wLe@_IeAeCw@i@{@EQq@`AeEh@y@vEkFfF}DPeAUkN`BgM|AyFtCWrB|F|DzG`MlJhB`AlDt@bBWhMsHbEoAxKsBbSyAvH~@~CGvHbFbCrCpMpEvBRhCfAhAChi@dXxTlGfCTzHKhOmCxJAvF`@rC{@~J}F~BkErG}PjAmEr@mFzCuK^wBNoDPga@OuGgAgMAcG^{G@{E_Aoo@HgCf@_DvBqFsByIuAgB_@kAuDgP_ByIo@iBsAuBgH}GcEwEiAoB{A}Do@kDuB_QsCaQuHaYmB_DYeA[kOi@_BaFoIu@yBUcB?{FfALrGsD|DlB|GUpK|@tMcB|F}BlJa@~G^~[vEbIzBjTjMhMfJsN_K_TiMgRoD{RkC{G]gJh@eG|BiOzAgI}@aHRiDgB]@_GxDcAQC`Fb@fCp@hBzExHj@vAR~BNxL~BzE`HxWtBfLhEd[jAnDfAxBrEpFpH|G~AdCx@dCdGjYZ`A`BjCz@xCj@pDOnAs@dA_AdCi@nEdA~p@EbGa@bKF`Dv@lITrG?fQYfV[~BiDjMu@bFs@rCkInTmBdDyL~FqM?aESeN|B}LLwQaE{XgMeQcK}CiAeLsBkIcDgByB}GeGwP]_Ib@cGn@aSnEsIdFmEdBoFuAwN{KoEsHaBeFmCVWd@}ArHeArJDvI^fEwF`EiGjHi@bBFzAPb@`BtAf@lAV|AVpI_@~KVlDb@lBqDzDsCtA{Br@{Gr@qEzBwB|BiAhBcC`Fu@|CeBxBoAdCeHhYgFrUe@lG[rO}AzNy@pUWhDsDfUAzBoAjAkDzFsG`C}@z@mAhCqBhHg@dFu@xc@^lLd@lE^|Ae@vB{GlHsKpJu@jBYhD_ArDcB`DaAz@}AOgIiEuE_B_a@gHqChEkVne@iKxJgDhIwChEmEzIqBrC_C~BgA|BkCbDwe@rOaO^_D~AkAzAiDvIyIdVeFlPHd@fBpC~FdOhIzOp@xC^hFEvBc@nEMJiCiAiMl@gBrAYn@_@pCHbFUTcA?O`@HV,2021-06-26,6
25,2021-06-25,09:24:25,Ride,Morning Ride,47.908300000000004,115.65,115.65,24.854400000000002,60.480000000000004,589.5,129.1,171.0,,14.0,0,137.6,0,2,28,0,1,"[53.762598, -9.805224]","[53.762475, -9.805246]",a5526004464,eocgItazz@`A_@FkDmCk[y@eX_Bo`@JYl@ShHmA`Jq@dAg@|EyFbKeOdKyYf@g@bEpA`DmBlAOtKrBpBr@`FzClLjLdAb@dLp@nMDjHa@fK`BhLjHdDqB`A?zExD|AhLbApDfNn[pG|HvCtBtJhCbT~AhJrBlKrDxP~BnPtFnP~GbG`B|Lm@xCu@t@t@vKnTnDnGn@v@hB`@v@SfUmMvJgDrAeAXsA~CgXbB{Ef@_CbDiFZaAbB}LrAsFtJaVbMcNt@B~CfH~BfBzRtC`Dx@dFXvMtCtGeD~HuJfDwBxHqBn@DrBtApD@rAYpEeGdJ}J`DcEvAg@rA?p@e@xGsKpGwMn@{BdBaKbEsLlD}I|IwNfFgDhDiHnByFpCkDdBsDhHkH~DoJnA}AtEaJpB}CpAo@zBiCtFaL~CeCxA}Bl@}AzFc[tAeGZo@dAeAbBo@jETvDbAfD}@V_@yF}L[iBCyAz@cJoAaO}DkSsBePLiM}@a\Vo`@lBeQxAuTXeOh@qIGkLWiCcBwI@}E`@yEdA}FpDeMr@eDlAeIt@yLJkO[sWWcEsAiK`AuVWsB_BkF}AyHFqJo@iJEgLuByXcBoGoHiQe@kC}@gO?kN[uTcEaZ}DsOcCsYaAyG_AiCqAcCeG{IiCuCcEsJ}GcUoAcCmAc@s@?_@XGbD{@~EaAbCi@hDmAjAMtD}@`Dq@lAmBtFi@p@uBbAkAhAqA~CqBpB}Bj@{BMYc@e@yBsAuPu@_DwA}@{A_Do@qC}@kBs@aAsCuAyEsIqEaLsKi\_E_KqDeEaDaCoBqCqUcVkJgMmDgCcD}@uBcDk@_@iJgCeNeAmBs@kAw@gFyFuAq@uM^uErAuDYkMcLGpBMvAgBvGM|A?vP{@pEI~A|@`GE|BsArGwCnQq@lIkBzN{@vCwAhCg@jBiB|OQhEWtAi@v@qc@`^kCxCg@|AYfBoBhUyBjK{ApF_KvSqMjSyArCkFnNkKzUgNfT}LzVyD`DiAbBaFxLaEfNw@v@aBx@eBZyAKkAf@cCnCmFfKgC~A_GhGyJ~BmGzHgEtKkDbLo@lEM~EgAlEiC|G}CdGkGdPqDrL_FzKkCjKyE|NmGbUoSfdA{B|IqIfYqElZYd@iAAOh@J~XJjCl@lKzAlF{@bE{@lBHfB?tIXxEIrGW`B{A`EWfEaAjDG`BZdC^xGvGx^rBnJfBzMbBzQvBbLBl@Ur@kFnIaCbIuS|]wIbRUtB|AjTKpEkAjIkKdZwJpNgG`HaKdAeJnBvCly@nCb\EtCg@l@,2021-06-25,6
25,2021-06-24,18:53:46,Walk,Evening Walk,6.197100000000001,68.78333333333333,71.93333333333334,5.4072000000000005,7.920000000000001,115.4,93.2,135.0,59.1,24.0,0,,0,0,20,0,1,"[53.762337, -9.804176]","[53.762741, -9.805036]",a5523435373,qmcgIb{yz@EeAWwDSuAUgDOyAIc@KsAMkAMkBCcABgCCk@Is@CuBIkBCyBE_AA_BGm@SkE?aBD}@QgACy@Mk@EwAAoAWoEAaAGcA@_BCKOQAGCw@MwAAgB@u@EkADy@CmAGgBMyAS{HM}CMkAAy@QmCEiBCWKSIDSRMXu@hAQRSZY\S^[b@Od@YXcA`BGLWZwArAyAbAU^WXu@j@e@TSRU^wAnCk@z@a@x@UZe@hAARD\TfAFfAVvA?VATI`@Wn@s@nAa@z@wBjEINB?AAC@U`@m@zAGVc@nA[p@]~@SZWl@QNm@T}@Fe@NWPST]t@IBq@g@IK?GMCe@a@SGM@GHA~@CVKHW?iA]{@sAQMKA_@n@eA`DINg@|AKr@Ah@@jACh@Mt@ITKPSR[Fi@GSMYMq@K}@Nq@Nc@PCF@ZLrATxD`@nERjCJdCVfDd@zFJr@Pv@j@|Af@hA`AjB`@hAf@dA\`AP\V`@Vd@dAnAFLtAlA@HEj@e@|DGhA@FDJRNX^hA~A`@`@d@p@v@|@pCpEx@`AA@?A?DFBb@d@BFZZX`@VXb@r@^\NHH@VIf@Qn@[VG^ARDn@ERKh@a@z@gAFONk@\kCJc@J_@LQPMr@QhAIx@Wp@[PATD`AO^Nl@@XCd@PV?xAH`@?RILAj@?HCNKJQH]N[`@o@FOVW\i@Vi@\]HUF[NUTm@l@mBHa@JO@c@ZqA?a@N}@\gA?ONeAUMQAIUEACWHKB@@IE@BEKAGXC@@D,2021-06-24,6
25,2021-06-23,18:18:29,Walk,Evening Walk,6.1678999999999995,72.1,76.65,5.1335999999999995,7.2,59.0,91.9,111.0,58.1,23.0,0,,5,0,18,0,1,"[53.762511, -9.805163]","[53.763294, -9.805138]",a5518370563,uncgIhazz@^N@ROx@_@tAWzAQr@QpAc@pBCj@]~@Q\K\Lx@ADE@CCBTBDN@FKKDUKD?P`@AC^d@F@NHFHl@jAh@t@PJ|@XZLVHTBr@`@DR@p@Er@Cz@Y|DIzAOnAKzBg@xFIxAO`BE~@OhACf@I\QbDk@|GWfB]~DYpBUX[TGCWDu@\UDy@b@o@RQLi@Re@X_@H[To@Fg@To@RSLa@L[NsA^SLg@Fe@Rg@JyBn@y@L}@Vq@X_@`@]j@MXMt@KZSf@OHUBSCSIQMEIGi@g@mC[gAg@gCa@_BQeA}@{CQw@Wy@SgASe@Oi@Yy@]q@DDh@vARr@\lBLh@FJZbABNLZp@vB`AzDh@fCNd@Hd@Jv@x@hFf@jFFzA@zBCxAG~@C@@CHs@JgCEo@@MM?BEASBGISDWA[B?E]@WCcA?w@GwA?o@C[?IRGNBL\\lA\t@NNJFl@D\FZFRHx@n@l@^VZLHPVLJNAd@]r@SV@j@TzA?^JRHP@ZL`@VLFTXJBTAn@SX@`@PXRj@d@\b@d@ZJ@Pc@NqABk@EcDDsB?eADgAFw@?WFQD]ViDLqBJmCHc@L{BP{AToDTaB\wD\sCl@kIFa@PmBRgADq@PsAFmAHu@DoBJuADcAPwBFWFe@Bk@AUJu@@@@K@MA@?ABW?m@C]MKYEKMSMcBi@_Ak@QYi@a@KOCMKQIWY_@GYABDPCDRBFOAEBEADDJc@HA@BCBJ?CGD@IHLKWADFHDsAWT?CEABUIc@@STq@Zm@D]HWTYL[t@eDBSCo@@Sh@yBJw@UOKAI@IMCKDFCDG@EFG@a@CI@o@RO?CE@QBE@@C?,2021-06-23,6
25,2021-06-22,19:15:36,Walk,Evening Walk,6.1639,67.08333333333333,67.96666666666667,5.5116,15.48,24.9,102.6,116.0,58.5,12.0,0,,0,0,18,0,1,"[53.338823, -6.552248]","[53.33879, -6.55238]",a5513342217,svpdIpv~f@DUNKNGVDJM?OUmAGw@Fs@?SD_@@_@Ng@\w@DYPc@n@s@n@_@PQL]NIr@Td@FXBj@GTBFENw@XcA`@aARMH]rC{NDAJHSc@GIIY@k@IS{AiCO]Uq@_@e@m@oAeAoBM_@COe@q@cBwFm@yAk@i@KES@WSe@m@m@e@ESGCAKMMi@QUMSIiAmAk@a@MEEGUKq@k@{@eAUKe@i@u@g@KKBKMg@KS[WWGeAyAk@g@a@g@}CaDUOqBiBgAqAuDsDW[MQw@u@q@y@wAiASMi@q@yAsAW]MGUW]QEYd@yAD]Rm@x@aB\_Aj@_ATg@JYToAXeA@KAo@Qw@KYS{@[_DQgEK_AEwAGiC@eDQ_AAi@N}@TiBSgC@o@D@PfA\fATnB?f@J|@Cb@D`A@xABd@Fj@FtAAf@JhCJbAP|@Nt@p@xAHb@r@vBpAzEd@hAx@bBn@x@v@|BHdBJz@XrAZfBHTHl@`@fAT~@VVr@rBb@fBd@`AR`AN^\bBf@bBRnA?ZADBVDBDPFJr@dADDNCNDHFNTLBPLN\JLr@j@ND^`@PJVXNFRRLF\h@ND?N?C@@AADDD?LNFDB?DFl@TVZ@BRP@FRFJCPBFFDNHFFTNHBJXl@t@h@JTb@n@BHLVARHj@NVp@jBFJNl@VX^p@FTHh@Xd@JVAPPh@LDR\Ln@HVTTLDDHB\HXXd@\~@Xd@N\T\FVLFVFLHAFKCGBKRk@tBKt@[nAc@lCU`AYx@SLY`@Uv@G~@GZeARc@Mc@@a@IW?IFQ`@GDO@[Ly@t@OZOR[n@I`@KtAFxAAVPbCGJ[P]BEFCNBJFDCA,2021-06-22,6
25,2021-06-22,17:06:08,Ride,Afternoon Ride,28.096799999999998,54.31666666666667,54.6,31.035600000000002,42.84,610.0,154.4,172.0,,20.0,1,284.9,0,1,30,0,1,"[53.338785, -6.552424]","[53.338811, -6.552352]",a5511892134,kvpdItw~f@WQCQF]JCxAFl@dDd@zAHh@?l@c@`Ea@lCUlCe@rC@d@b@j@hGhGrA`Bv@lAdDzGvIbTbClFdAnCz@xCd@fDPbA`CdJxBvFvAbEl@pAdAzAnBnB~@jArAxBlA|BrAvCl@zBhDxQj@pDHbCEhBMfAkAdEU~ASxDMdD@ZBZPn@`BzCr@`AlBtBvBbE~@xAfAhAJPRj@Ln@h@rDT~B?r@q@bHcArPQjEIjEArDDjEHtDTbFx@vJn@fFb@dDP`BR|@h@t@FT@VGnAAx@HzCb@dJX|DlJjs@dA|ITxDhAha@HnB`@vE^tCd@jC~@lErExRnPtq@xKfc@nAvEnBxFx@jBjEjJfYrl@zPj^``@rw@`FjKxAfDbDtGzAtCzB`Fb@t@j@^^|APb@dDxGt@pBR|@bAdGt@bDFJCNcBJkCr@mFdCwAf@wAVsBPiAE}A_@gJoAs@Aa@Ha@R[^Wf@{FhMoCvFoAzBYZu@h@kAXkFd@iAZuAr@wJ|FeTtL{@^yCb@gAd@oAdAuDzDaAv@aBn@cBNeBMk@O_FcC_Bq@y@UwASeBCcBJ{IrBmCVkCBoCO_D_@eEw@aDu@gDkA}@SiEaBoKoEqEeCoEuCuDwCgImHeC{A{DoB{EqBiG}BuCy@_AOq@?aZd@oIt@_B^EEmAwOIkBU_QEoMC}AcAmQGy@eAmHmGw[oBcJe@{C]aE[qF_@{Lw@yQGs@m@sDYeEEoBP_FEoCGw@iAkEcAwEk@oB{@}BYoAm@}HKm@_DeOoCcN{@oFoAkJu@{GQ}B[eGG]G{D?mCP_CxA}IHy@@}@i@uDq@aGcCcQ[uDC{@?}@\kFh@_HNqARkAhEuR`@{BB[DiBE_HB}LOwJFiAj@kC|@sBx@}BX_BR_D^aCVgAHUhByCTe@n@cBZyApE_]l@mF~AoSDgACc@CM@QDITJNCJUBMF{GRaCd@yDh@cD~AmEJi@AUQ}@Go@GsB?}@JwAXiB?u@EWw@mCEY[_F_@cCUk@[_@wAw@Sa@Gm@Fm@bAkDbAeHp@yBlBqH|@yDDw@AYMo@sEaPk@iDQsB@a@H_@RQ`EkBhMoG\YVe@TuADaA?aAO}Ce@yHE_BF_AP}AN}CIsHFgAF_@hHwVjDeLhGiTfEsOJGNDjLdMPPRAJYb@gCLuB\oBl@kF@m@ESSe@Y}@g@wCGKaAUIBGDIVBRHH,2021-06-22,6
25,2021-06-21,18:23:37,Walk,Evening Walk,6.5165,70.8,70.8,5.5224,9.72,576.0,88.1,144.0,58.1,25.0,0,,0,0,18,0,1,"[53.339053, -6.552235]","[53.338753, -6.552392]",a5507405762,axpdInv~f@R?XW\G\@DABGDe@M_AImA?oANm@Dm@FMLQPKJYX[NWNOh@a@HMTm@PCPHnATR?RITBJYHi@h@{Aj@o@FORiAHUj@qCh@}DXwANULHSYo@qAK_@E_@_@q@g@yAYi@e@kAUSCGUYMWk@eBqAwCEMIi@MMKCCSu@oAm@a@K_@YYIOWw@YWGMe@[EOIGG@m@W}@{@e@Um@k@]e@GCEGk@e@s@g@o@o@]g@gAw@i@qAs@u@o@c@OWY]u@q@MWe@_@IMa@Ys@aA[S[g@W[iB{Ak@w@]Wc@m@m@q@k@e@MOUQmAw@OS[WOUWKkAkA}@mAy@{@u@o@UIOKg@m@w@o@g@m@U{@u@kBgAiCWg@MQMYCO[y@Ic@CeCOcDC_BIwAAcEBe@@_DBoANaDLwAl@cCVy@tAmDLS`@e@NWb@Ux@aAlAeAZJb@n@Xh@TbAJPDh@J^NvALb@VhAh@~GBpDFhAL`AF|CH~@V~Af@tBLVDPj@jANv@Tr@fAhE~@zBd@r@p@nAFNTz@Hp@Bf@^fBFp@d@jBLp@JZj@pB`@x@Hb@FJ\pAl@fBFRFJL\^lAJb@h@vAVbAHnAAR?LRl@LRFPV`@P?THNH\XR`@XR`@`@HBL?NN@HDFZPj@`AJJVJJBVXRJ~@nAVRZJ`@`@^JPX\Vf@h@\TJLNRL\R^Jd@NPJ`@LZBNN^NRb@\AVD`@ZjA\d@@HNZNt@?Pd@|@Pf@VXLZHFJZ^b@LTZ`@Jj@J`@LNb@fAXb@BJAGAECBM^Ib@S~AS~@_@|Bq@zCOb@QJYZSh@Mj@Ab@Md@KFa@HY?QAc@M[Ac@MK@QLK^qBxA[h@WbAGbA?~BHbCCHYTMDWACBEh@@BF?@B?A,2021-06-21,6
